@metric_space hamming
item1	1000010111110101100011010010010010010111000010110101111111001111
item2	1001010101110101001111000010000010011101001000010101111101000011
item3	1000010111110101001111010010010010011101000010110101111111100011
item4	1000010111110111001101110010010010010101010011110100111111000011
item6	1000010111110101001111000010010010010111001010110101111101000011
item7	1000010111110100101111010011010110010111010010110101111100001001
item8	1010010111111100001111010001010010110111010010110101101111000011
item9	1000010011110101001111010010010010010101000010110111111111100011
item10	1000110111111101001011010010100010010111000010110101101111000111
item11	1000010111010101001011010000010011010111000001110100111111000010
item12	1000010011010101101111010010010011010111000010110101110111000011
item13	1000010111110111000111110010000010010111000010110111111111000011
item14	1000010111110101001111011010010110010111000010110101111111000011
item15	1000010111110101001111010010010010010100011010110101111111000011
item16	1000010111111101011111010010010010110111000010100101101111000011
item17	1010111111110101001111010010010010000111010011110101111111000001
item18	1000010111110101001101010010010010110111010010110101111111000001
item19	1000010111111011001111010010010010010111000000110101011101000011
item20	0100010111111001001101010010010110010111000010110101111111000011
item21	1010111101010101001111000011010010010110000011110101101111000110
item22	1000100111110101001111010110000010010111000010110000111111000111
item23	1000010011110101001100000010010010010111010011110101101111010010
item24	1000010111110101001111010010010110010011000110110101111111001011
item25	1000010111110111011011010010010110110111001100110001111111000011
item26	1000010110101101001111010010010010010111000010110101011011001011
item27	1000010111110101001111000010010110010111010110110101111111000011
item28	1000010111110101001111110010010010010111000000110101111111000011
item29	1010010111110101001111100010010010010111000010110101111111000010
item30	1000011110110101001111010100010110000111100010110101110111010011
item31	1000010111111101101111010010110010010011000010110101001111000011
item32	1000110011100101101111001010110010011111000110010101111111000011
item33	1000010111110100001111010010100010010011000010110101111110000000
item34	1001010111110101001101010110110010010111000110111101111011000011
item35	1000010111110101010111010000010010000111000011110101111111001011
item36	1000010110011001001001110110010010111111011010110101111101000011
item37	0000010111110111001111010010010001010111001010110101011111010011
item38	1000010110110100001011010010010010110111100000110101110111000011
item39	1100110111110001001111010010011110110111100110010101111111001100
item40	1000101111110100001110010010000010010111000111110001111101000011
item41	1001010101010001001111010011010010010111100110100101111111000011
item42	1000010111110101001111010010011010010111000010110100110111010011
item43	1000010011110101000110010010110000001011000010111111111111000011
item44	1000010011110101101111110010010010010111000010110100101011000011
item45	1000000110100101001111110110010000011101000010110101111011000011
item46	1000010111010101001111010011110111010001101010110101111011000011
item47	1010010111110101001111000010110010010110000010110101111111000111
item48	1010010111100101111011000010010010001111001000110111111111011011
item49	1000000101110101001011110010011010010110000010110101111111010010
item50	1000010111000101001111011110010010000110000010110101111111100011
item51	1001010101010001001111110010010010010111000010110001111111000011
item52	1000010101110101001011110010010010010111000010110101111111000011
item53	0000011111110101101111010010010010110110000010110100111101000011
item54	1001010111100101001111011011010010011011000010010101001111000000
item55	1000110010110101000111010000010010010111000010010101110111000011
item56	0100010111110101000111010010010010010111000000110101101111001111
item57	1001010110010001101111010000010010010111100010110100011111000011
item58	1000110111110101001011010011010010110101000011110101111111100011
item59	1000010101110101001001110010010010010111000010110101111111100011
item60	1000011110110101000001010010000010010111000010111001110111100001
item61	1000011101100111001010011011010010010111000010110111111101000011
item62	1000010111110101000011010010010010010111000010110101111111000111
